Data: venerdì 15 maggio 2020	Ora: 16:39
296.750000	333.000000
297.000000	344.000000
297.250000	341.000000
297.500000	358.000000
297.750000	343.000000
298.000000	349.000000
298.250000	341.000000
298.500000	353.000000
298.750000	372.000000
299.000000	332.000000
299.250000	335.000000
299.500000	358.000000
299.750000	350.000000
300.000000	350.000000
300.250000	332.000000
300.500000	331.000000
300.750000	329.000000
301.000000	335.000000
301.250000	341.000000
301.500000	301.000000
301.750000	336.000000
302.000000	295.000000
302.250000	275.000000
302.500000	333.000000
302.750000	306.000000
303.000000	329.000000
303.250000	282.000000
303.500000	321.000000
303.750000	300.000000
304.000000	303.000000
304.250000	287.000000
304.500000	298.000000
304.750000	342.000000
305.000000	301.000000
305.250000	300.000000
305.500000	299.000000
305.750000	305.000000
306.000000	257.000000
306.250000	286.000000
306.500000	295.000000
306.750000	291.000000
307.000000	321.000000
307.250000	305.000000
307.500000	290.000000
307.750000	277.000000
308.000000	296.000000
308.250000	291.000000
308.500000	313.000000
308.750000	257.000000
309.000000	289.000000
309.250000	282.000000
309.500000	264.000000
309.750000	246.000000
310.000000	275.000000
310.250000	262.000000
310.500000	297.000000
310.750000	274.000000
311.000000	238.000000
311.250000	260.000000
311.500000	291.000000
311.750000	268.000000
312.000000	260.000000
312.250000	273.000000
312.500000	274.000000
312.750000	251.000000
313.000000	264.000000
313.250000	285.000000
313.500000	264.000000
313.750000	261.000000
314.000000	262.000000
314.250000	239.000000
314.500000	262.000000
314.750000	250.000000
315.000000	245.000000
315.250000	207.000000
315.500000	273.000000
315.750000	269.000000
316.000000	251.000000
316.250000	219.000000
316.500000	229.000000
316.750000	251.000000
317.000000	285.000000
317.250000	245.000000
317.500000	235.000000
317.750000	264.000000
318.000000	234.000000
318.250000	248.000000
318.500000	223.000000
318.750000	241.000000
319.000000	271.000000
319.250000	251.000000
319.500000	216.000000
319.750000	231.000000
320.000000	233.000000
320.250000	213.000000
320.500000	249.000000
320.750000	269.000000
321.000000	239.000000
321.250000	228.000000
321.500000	243.000000
321.750000	255.000000
322.000000	259.000000
322.250000	225.000000
322.500000	233.000000
322.750000	260.000000
323.000000	203.000000
323.250000	238.000000
323.500000	219.000000
323.750000	198.000000
324.000000	214.000000
324.250000	214.000000
324.500000	220.000000
324.750000	223.000000
325.000000	230.000000
325.250000	234.000000
325.500000	211.000000
325.750000	202.000000
326.000000	223.000000
326.250000	234.000000
326.500000	200.000000
326.750000	211.000000
327.000000	217.000000
327.250000	226.000000
327.500000	233.000000
327.750000	222.000000
328.000000	217.000000
328.250000	228.000000
328.500000	226.000000
328.750000	208.000000
329.000000	228.000000
329.250000	200.000000
329.500000	202.000000
329.750000	220.000000
330.000000	221.000000
330.250000	201.000000
330.500000	226.000000
330.750000	202.000000
331.000000	238.000000
331.250000	193.000000
331.500000	210.000000
331.750000	208.000000
332.000000	217.000000
332.250000	210.000000
332.500000	193.000000
332.750000	181.000000
333.000000	204.000000
333.250000	217.000000
333.500000	217.000000
333.750000	205.000000
334.000000	200.000000
334.250000	209.000000
334.500000	221.000000
334.750000	220.000000
335.000000	197.000000
335.250000	189.000000
335.500000	200.000000
335.750000	185.000000
336.000000	175.000000
336.250000	233.000000
336.500000	226.000000
336.750000	193.000000
337.000000	181.000000
337.250000	183.000000
337.500000	203.000000
337.750000	183.000000
338.000000	180.000000
338.250000	199.000000
338.500000	196.000000
338.750000	221.000000
339.000000	195.000000
339.250000	190.000000
339.500000	165.000000
339.750000	200.000000
340.000000	220.000000
340.250000	209.000000
340.500000	175.000000
340.750000	182.000000
341.000000	190.000000
341.250000	157.000000
341.500000	192.000000
341.750000	168.000000
342.000000	152.000000
342.250000	192.000000
342.500000	155.000000
342.750000	156.000000
343.000000	143.000000
